user_id,sex,city,constellation
17007,1,6412149,天秤座
17013,0,6301949,水瓶座
17014,1,6412149,天秤座
17017,0,6281949,射手座
17021,0,6412149,水瓶座
17025,1,6301949,狮子座
17030,0,6281949,巨蟹座
17033,0,6081949,狮子座
17035,0,6281949,双鱼座
17040,1,6481949,狮子座
17046,0,6281949,巨蟹座
17048,0,6281949,处女座
17057,0,6581949,摩羯座
17071,0,6281949,巨蟹座
17072,0,6581949,双子座
17075,1,6281949,射手座
17078,1,6301949,金牛座
17086,1,6081949,水瓶座
17096,0,6412149,白羊座
17101,1,6081949,天蝎座
17102,0,6081949,双子座
17107,1,6301949,双子座
17112,0,6481949,狮子座
17118,0,6281949,双子座
17122,0,6081949,双鱼座
17130,1,6481949,天蝎座
17156,1,6281949,双鱼座
17160,0,6481949,狮子座
17163,1,6301949,金牛座
17176,0,6412149,射手座
17177,1,6281949,射手座
17193,1,6411949,双子座
17200,0,6412149,水瓶座
17208,0,6081949,处女座
17211,0,6411949,双子座
17212,0,6412149,狮子座
17219,0,6411949,天蝎座
17222,0,6301949,天蝎座
17223,0,6081949,摩羯座
17225,1,6412149,狮子座
17240,1,6281949,水瓶座
17241,0,6281949,狮子座
17257,1,6301949,双子座
17258,1,6301949,金牛座
17260,0,6081949,巨蟹座
17274,1,6281949,双鱼座
17275,0,6581949,白羊座
17282,0,6412149,金牛座
17283,0,6281949,天蝎座
17286,1,6412149,天秤座
17307,1,6301949,金牛座
17310,0,6411949,摩羯座
17313,1,6412149,处女座
17317,1,6301949,天蝎座
17319,1,6301949,摩羯座
17323,1,6411949,处女座
17324,1,6412149,白羊座
17326,1,6301949,天蝎座
17335,0,6281949,狮子座
17338,0,6412149,白羊座
17342,0,6481949,水瓶座
17347,1,6081949,狮子座
17349,0,6411949,双鱼座
17350,1,6412149,射手座
17353,0,6581949,白羊座
17355,0,6081949,摩羯座
17366,0,6481949,白羊座
17371,1,6281949,狮子座
17377,0,6581949,双子座
17379,0,6281949,处女座
17380,0,6411949,巨蟹座
17386,1,6411949,双子座
17388,0,6481949,天秤座
17392,1,6081949,摩羯座
17395,1,6412149,水瓶座
17396,1,6281949,金牛座
17398,1,6481949,双鱼座
17411,1,6301949,狮子座
17417,1,6081949,水瓶座
17421,0,6081949,射手座
17439,1,6281949,摩羯座
17440,0,6411949,巨蟹座
17444,1,6581949,天蝎座
17451,1,6081949,处女座
17454,1,6281949,处女座
17461,1,6481949,巨蟹座
17481,0,6581949,狮子座
17482,1,6281949,天秤座
17485,1,6411949,狮子座
17491,1,6411949,天蝎座
17493,1,6081949,巨蟹座
17499,1,6301949,处女座
17502,1,6481949,摩羯座
17504,1,6412149,狮子座
17505,1,6281949,处女座
17507,1,6481949,双子座
17511,1,6411949,白羊座
17557,0,6581949,金牛座
17558,0,6081949,水瓶座
17568,1,6081949,狮子座
17590,0,6081949,天蝎座
17592,0,6081949,处女座
17598,1,6081949,双子座
17599,0,6411949,摩羯座
17603,1,6481949,狮子座
17605,1,6281949,处女座
17609,1,6281949,天秤座
17612,1,6411949,双鱼座
17615,0,6081949,天蝎座
17616,1,6581949,双子座
17632,1,6281949,天蝎座
17634,1,6281949,双鱼座
17636,1,6081949,狮子座
17640,0,6411949,天秤座
17650,1,6481949,射手座
17652,0,6301949,摩羯座
17656,1,6081949,狮子座
17657,0,6281949,金牛座
17659,1,6081949,天秤座
17666,0,6581949,巨蟹座
17675,0,6281949,天蝎座
17677,0,6281949,天蝎座
17678,1,6301949,白羊座
17684,0,6412149,狮子座
17688,0,6581949,双子座
17691,1,6412149,水瓶座
17692,0,6281949,摩羯座
17702,0,6481949,水瓶座
17704,1,6412149,巨蟹座
17707,0,6081949,天蝎座
17729,0,6301949,摩羯座
17730,0,6481949,狮子座
17738,0,6581949,双鱼座
17742,0,6581949,白羊座
17743,0,6411949,处女座
17744,0,6081949,水瓶座
17756,1,6412149,天蝎座
17762,1,6411949,水瓶座
17763,0,6281949,天蝎座
17772,0,6581949,双子座
17777,1,6301949,处女座
17778,0,6581949,天秤座
17785,0,6081949,双鱼座
17786,0,6412149,金牛座
17794,0,6281949,天秤座
17800,1,6301949,双子座
17802,1,6411949,摩羯座
17803,0,6281949,射手座
17807,0,6281949,处女座
17811,0,6411949,水瓶座
17815,0,6412149,天秤座
17820,0,6411949,处女座
17831,0,6481949,处女座
17837,0,6411949,金牛座
17839,1,6481949,水瓶座
17845,1,6301949,天秤座
17849,1,6301949,天秤座
17852,0,6281949,天蝎座
17867,0,6411949,白羊座
17873,1,6412149,处女座
17877,0,6281949,巨蟹座
17881,1,6411949,天蝎座
17882,1,6281949,巨蟹座
17886,1,6412149,射手座
17887,1,6481949,天蝎座
17891,0,6412149,天秤座
17902,1,6411949,天蝎座
17913,0,6411949,天蝎座
17920,0,6081949,双子座
17923,0,6481949,狮子座
17934,1,6301949,天秤座
17938,0,6411949,双鱼座
17940,1,6481949,天秤座
17948,0,6281949,白羊座
17949,1,6411949,摩羯座
17956,0,6281949,双子座
17958,1,6411949,巨蟹座
17959,0,6081949,射手座
17960,0,6281949,摩羯座
17966,1,6481949,双鱼座
17981,0,6281949,射手座
17982,0,6412149,双子座
17991,1,6412149,白羊座
18002,1,6411949,天蝎座
18019,1,6412149,双子座
18020,0,6411949,巨蟹座
18024,1,6412149,白羊座
18026,0,6081949,金牛座
18031,1,6481949,天秤座
18034,1,6411949,双鱼座
18055,0,6412149,天蝎座
18057,0,6081949,天秤座
18059,0,6281949,射手座
18061,1,6281949,天蝎座
18065,0,6281949,巨蟹座
18066,0,6281949,金牛座
18067,0,6281949,天秤座
18070,1,6281949,双子座
18075,0,6411949,射手座
18092,1,6281949,狮子座
18114,1,6412149,双子座
18115,0,6411949,天蝎座
18125,0,6411949,双子座
18128,0,6412149,天蝎座
18130,0,6281949,天蝎座
18132,1,6281949,处女座
18138,1,6581949,天秤座
18143,0,6301949,狮子座
18159,1,6081949,天蝎座
18161,1,6411949,天蝎座
18162,1,6281949,水瓶座
18174,1,6081949,射手座
18179,0,6081949,狮子座
18181,0,6412149,天秤座
18182,0,6081949,摩羯座
18185,1,6301949,天蝎座
18190,1,6281949,双子座
18198,1,6081949,狮子座
18199,0,6411949,摩羯座
18202,0,6411949,射手座
18220,1,6281949,天秤座
18222,1,6301949,天秤座
18228,1,6411949,水瓶座
18237,0,6081949,狮子座
18242,1,6581949,狮子座
18244,1,6411949,水瓶座
18245,0,6281949,双鱼座
18250,0,6081949,处女座
18256,1,6281949,巨蟹座
18261,1,6411949,金牛座
18268,1,6301949,水瓶座
18270,1,6411949,双鱼座
18271,1,6481949,天秤座
18272,0,6301949,双鱼座
18277,0,6412149,天蝎座
18278,0,6412149,射手座
18281,0,6412149,双鱼座
18286,1,6411949,处女座
18289,0,6481949,双子座
18293,1,6412149,处女座
18311,0,6581949,水瓶座
18316,1,6281949,白羊座
18318,0,6281949,水瓶座
18320,0,6481949,处女座
18322,0,6412149,天秤座
18323,0,6301949,双子座
18325,1,6411949,巨蟹座
18327,0,6581949,双鱼座
18338,0,6481949,天秤座
18339,1,6281949,巨蟹座
18341,0,6281949,狮子座
18347,0,6081949,双鱼座
18349,0,6281949,射手座
18362,0,6281949,处女座
18367,0,6301949,双鱼座
18370,1,6581949,双鱼座
18383,0,6301949,巨蟹座
18384,0,6412149,巨蟹座
18385,1,6301949,天秤座
18386,0,6081949,白羊座
18398,1,6411949,金牛座
18406,1,6411949,双子座
18407,1,6281949,处女座
18411,1,6281949,金牛座
18415,0,6412149,天秤座
18416,1,6581949,摩羯座
18417,0,6412149,白羊座
18432,1,6301949,双子座
18436,1,6081949,处女座
18437,1,6481949,金牛座
18439,0,6411949,天秤座
18447,0,6301949,双子座
18451,0,6412149,白羊座
18458,0,6411949,巨蟹座
18466,1,6081949,双子座
18467,0,6081949,射手座
18471,1,6281949,狮子座
18475,1,6281949,天秤座
18481,0,6301949,射手座
18484,0,6301949,金牛座
18494,1,6281949,狮子座
18495,0,6281949,射手座
18504,1,6412149,射手座
18513,1,6581949,双子座
18520,0,6081949,金牛座
18522,0,6412149,处女座
18546,1,6081949,狮子座
18553,0,6581949,天秤座
18554,0,6581949,金牛座
18557,1,6301949,水瓶座
18561,1,6281949,巨蟹座
18564,0,6081949,双子座
18565,1,6281949,双鱼座
18572,0,6281949,摩羯座
18582,0,6411949,狮子座
18589,0,6581949,双子座
18590,0,6301949,双鱼座
18603,1,6081949,水瓶座
18604,1,6412149,水瓶座
18607,1,6281949,狮子座
18617,1,6411949,摩羯座
18620,1,6581949,金牛座
18621,1,6081949,水瓶座
18625,0,6481949,狮子座
18627,0,6412149,水瓶座
18630,0,6081949,双鱼座
18631,0,6281949,天蝎座
18635,1,6281949,狮子座
18637,0,6481949,水瓶座
18651,1,6412149,狮子座
18653,0,6301949,水瓶座
18661,0,6281949,双鱼座
18663,0,6081949,天蝎座
18665,0,6081949,水瓶座
18672,1,6411949,天秤座
18676,1,6412149,白羊座
18681,0,6301949,金牛座
18683,1,6411949,摩羯座
18691,1,6081949,摩羯座
18694,1,6081949,天蝎座
18695,1,6301949,水瓶座
18699,1,6081949,狮子座
18706,0,6281949,摩羯座
18709,1,6411949,天蝎座
18725,1,6281949,巨蟹座
18735,0,6081949,双子座
18736,0,6281949,摩羯座
18741,1,6301949,狮子座
18749,1,6081949,水瓶座
18751,1,6481949,天蝎座
18752,0,6481949,摩羯座
18756,1,6081949,白羊座
18758,0,6081949,狮子座
18762,0,6081949,天蝎座
18766,0,6411949,射手座
18768,0,6081949,天秤座
18780,1,6281949,水瓶座
18792,1,6581949,摩羯座
18800,1,6411949,处女座
18803,0,6081949,双鱼座
18805,0,6281949,天秤座
18806,0,6412149,摩羯座
18809,1,6411949,射手座
18811,0,6411949,水瓶座
18813,1,6412149,水瓶座
18815,0,6081949,天蝎座
18819,0,6281949,水瓶座
18821,1,6281949,处女座
18824,0,6412149,双鱼座
18825,0,6412149,处女座
18827,1,6412149,狮子座
18829,1,6281949,水瓶座
18833,0,6281949,处女座
18838,0,6581949,射手座
18842,1,6281949,巨蟹座
18845,0,6281949,天秤座
18847,0,6411949,狮子座
18855,1,6481949,双子座
18856,0,6411949,狮子座
18862,1,6281949,射手座
18864,1,6281949,水瓶座
18872,0,6411949,天秤座
18874,1,6281949,摩羯座
18902,1,6412149,双子座
18912,0,6301949,水瓶座
18914,1,6412149,白羊座
18932,1,6081949,巨蟹座
18933,1,6481949,处女座
18936,0,6481949,水瓶座
18947,1,6481949,巨蟹座
18948,1,6301949,双子座
18954,1,6281949,天秤座
18959,1,6581949,处女座
18964,0,6281949,水瓶座
18966,1,6281949,白羊座
18968,0,6281949,射手座
18970,1,6281949,水瓶座
18975,1,6481949,双子座
18977,0,6081949,天蝎座
18985,0,6412149,金牛座
18986,0,6281949,射手座
18988,0,6281949,白羊座
18990,0,6581949,天蝎座
18997,0,6411949,天蝎座
19000,0,6411949,射手座
19005,1,6281949,天秤座
19012,1,6581949,巨蟹座
19019,0,6081949,处女座
19020,1,6411949,处女座
19024,1,6301949,天秤座
19025,1,6581949,双鱼座
19026,1,6281949,双子座
19041,1,6581949,双鱼座
19052,1,6281949,白羊座
19067,0,6301949,白羊座
19073,0,6481949,双鱼座
19089,1,6301949,处女座
19097,0,6411949,天秤座
19108,0,6411949,金牛座
19115,0,6411949,天秤座
19119,1,6411949,处女座
19126,1,6281949,天秤座
19134,1,6081949,天秤座
19149,0,6412149,水瓶座
19152,0,6081949,巨蟹座
19164,1,6412149,射手座
19165,0,6412149,处女座
19172,1,6281949,处女座
19174,1,6301949,处女座
19180,1,6412149,双鱼座
19185,0,6281949,狮子座
19188,1,6411949,摩羯座
19195,0,6412149,摩羯座
19198,0,6281949,摩羯座
19199,0,6301949,双鱼座
19201,1,6301949,金牛座
19202,1,6281949,双子座
19208,1,6481949,天蝎座
19215,1,6581949,白羊座
19228,1,6281949,白羊座
19230,1,6412149,双鱼座
19241,0,6301949,白羊座
19242,0,6411949,双鱼座
19245,1,6481949,水瓶座
19252,0,6412149,金牛座
19255,0,6081949,双子座
19265,1,6081949,天秤座
19266,0,6281949,白羊座
19268,1,6081949,白羊座
19270,0,6411949,处女座
19272,1,6581949,金牛座
19273,0,6281949,狮子座
19276,1,6301949,水瓶座
19278,0,6301949,双子座
19280,0,6411949,天秤座
19282,1,6281949,双鱼座
19283,1,6281949,白羊座
19293,0,6281949,摩羯座
19296,0,6411949,双鱼座
19297,1,6581949,射手座
19298,0,6281949,天秤座
19303,0,6281949,天蝎座
19311,1,6281949,天秤座
19314,0,6412149,水瓶座
19315,0,6281949,摩羯座
19316,1,6581949,天蝎座
19320,0,6281949,处女座
19324,1,6301949,摩羯座
19327,1,6411949,狮子座
19333,0,6301949,巨蟹座
19336,1,6411949,摩羯座
19338,0,6412149,双鱼座
19345,1,6281949,处女座
19347,0,6412149,双鱼座
19348,1,6412149,天秤座
19349,0,6081949,射手座
19351,0,6481949,巨蟹座
19357,1,6281949,处女座
19358,0,6081949,巨蟹座
19360,1,6411949,双子座
19362,0,6301949,双子座
19365,1,6412149,天秤座
19374,0,6481949,射手座
19378,0,6481949,双鱼座
19381,0,6481949,狮子座
19384,1,6481949,天秤座
19393,0,6281949,天秤座
19402,1,6081949,处女座
19404,1,6081949,金牛座
19411,0,6301949,白羊座
19416,1,6281949,狮子座
19417,1,6581949,狮子座
19428,0,6281949,巨蟹座
19435,0,6411949,狮子座
19439,1,6301949,水瓶座
19449,1,6411949,双鱼座
19455,0,6411949,水瓶座
19468,1,6411949,射手座
19474,0,6412149,天秤座
19494,0,6411949,金牛座
19497,0,6481949,天蝎座
19498,1,6281949,双鱼座
19518,0,6281949,白羊座
19531,1,6411949,狮子座
19535,0,6412149,双子座
19539,1,6411949,白羊座
19552,0,6412149,处女座
19555,0,6481949,白羊座
19562,1,6411949,水瓶座
19563,1,6481949,处女座
19565,0,6281949,处女座
19570,0,6301949,巨蟹座
19572,1,6411949,天蝎座
19580,1,6481949,巨蟹座
19587,0,6481949,双子座
19594,0,6081949,摩羯座
19598,1,6412149,白羊座
19606,1,6481949,双鱼座
19615,0,6081949,双子座
19616,1,6581949,天蝎座
19620,0,6281949,天蝎座
19623,1,6481949,天秤座
19633,0,6081949,射手座
19635,0,6081949,天蝎座
19640,0,6412149,巨蟹座
19643,1,6411949,双子座
19645,1,6412149,处女座
19648,1,6301949,处女座
19654,1,6301949,双鱼座
19657,0,6581949,双鱼座
19673,0,6281949,射手座
19682,0,6481949,水瓶座
19693,1,6411949,处女座
19695,1,6412149,天秤座
19710,1,6411949,天秤座
19727,1,6411949,巨蟹座
19728,1,6281949,狮子座
19729,0,6411949,摩羯座
19732,1,6301949,天秤座
19733,1,6301949,天秤座
19736,1,6281949,双鱼座
19746,1,6301949,天蝎座
19757,1,6411949,摩羯座
19762,0,6481949,狮子座
19763,0,6281949,巨蟹座
19765,0,6081949,射手座
19767,0,6281949,水瓶座
19771,1,6412149,双子座
19774,1,6281949,摩羯座
19777,1,6581949,天秤座
19779,0,6281949,天蝎座
19787,1,6281949,狮子座
19788,1,6581949,狮子座
19815,0,6481949,金牛座
19817,1,6281949,白羊座
19820,0,6281949,巨蟹座
19825,1,6081949,水瓶座
19831,1,6412149,天秤座
19837,1,6481949,双鱼座
19839,0,6481949,狮子座
19841,0,6581949,天秤座
19844,1,6411949,狮子座
19847,1,6411949,摩羯座
19853,0,6281949,摩羯座
19856,0,6581949,处女座
19862,0,6412149,天秤座
19879,1,6081949,金牛座
19886,1,6412149,巨蟹座
19899,1,6281949,射手座
19916,0,6081949,狮子座
19921,1,6411949,天秤座
19931,1,6081949,水瓶座
19933,0,6281949,处女座
19939,1,6412149,双子座
19940,1,6301949,处女座
19945,1,6481949,天蝎座
19946,1,6412149,狮子座
19960,1,6281949,巨蟹座
19961,0,6581949,狮子座
19974,1,6481949,水瓶座
19975,1,6411949,处女座
19979,1,6281949,天秤座
19980,0,6481949,摩羯座
19982,0,6281949,双鱼座
19988,1,6411949,金牛座
19992,0,6481949,双鱼座
19996,0,6411949,摩羯座
19997,1,6281949,水瓶座
20001,1,6081949,天秤座
20002,1,6281949,天蝎座
20012,0,6581949,双子座
20014,1,6412149,巨蟹座
20019,1,6481949,摩羯座
20023,0,6301949,水瓶座
20028,0,6481949,处女座
20033,0,6481949,水瓶座
20034,0,6281949,射手座
20037,0,6481949,摩羯座
20040,0,6412149,处女座
20047,1,6281949,天秤座
20050,1,6481949,狮子座
20057,0,6481949,处女座
20059,0,6481949,双子座
20068,0,6581949,白羊座
20069,0,6081949,射手座
20073,1,6581949,双鱼座
20075,1,6281949,射手座
20078,0,6301949,天蝎座
20079,0,6081949,射手座
20093,0,6412149,双鱼座
20096,0,6481949,天蝎座
20097,0,6411949,射手座
20099,1,6411949,射手座
20108,0,6411949,水瓶座
20109,1,6301949,双子座
20115,0,6412149,天秤座
20121,1,6081949,双子座
20123,1,6281949,双子座
20126,0,6411949,白羊座
20133,1,6412149,处女座
20140,1,6281949,双鱼座
20148,1,6412149,金牛座
20150,0,6412149,天蝎座
20154,1,6081949,双子座
20156,1,6411949,双子座
20157,0,6281949,天蝎座
20169,1,6281949,白羊座
20171,0,6301949,射手座
20172,0,6281949,射手座
20184,1,6411949,天秤座
20190,1,6412149,摩羯座
20198,0,6481949,天秤座
20199,1,6581949,狮子座
20204,1,6581949,巨蟹座
20214,1,6301949,巨蟹座
20219,0,6281949,水瓶座
20223,1,6411949,天秤座
20231,1,6411949,射手座
20234,0,6081949,金牛座
20243,0,6281949,摩羯座
20244,0,6412149,巨蟹座
20249,1,6081949,巨蟹座
20252,0,6281949,天蝎座
20262,1,6481949,水瓶座
20264,1,6301949,处女座
20267,0,6411949,水瓶座
20274,0,6301949,巨蟹座
20275,0,6281949,处女座
20299,0,6281949,射手座
20307,0,6412149,天秤座
20310,0,6281949,天秤座
20324,0,6581949,白羊座
20327,1,6281949,金牛座
20328,1,6281949,天蝎座
20331,1,6281949,处女座
20339,1,6411949,处女座
20346,0,6581949,双子座
20356,0,6281949,白羊座
20360,0,6581949,双子座
20375,1,6412149,摩羯座
20380,1,6581949,水瓶座
20383,0,6412149,天秤座
20385,0,6411949,射手座
20386,1,6581949,天蝎座
20403,0,6281949,射手座
20411,1,6081949,双子座
20414,0,6081949,水瓶座
20415,0,6301949,金牛座
20416,0,6412149,水瓶座
20420,1,6281949,双鱼座
20422,1,6411949,白羊座
20423,1,6412149,天蝎座
20432,1,6081949,处女座
20434,1,6081949,双子座
20441,1,6481949,摩羯座
20444,0,6412149,天秤座
20447,0,6081949,摩羯座
20449,1,6411949,摩羯座
20451,1,6581949,狮子座
20452,1,6081949,巨蟹座
20453,1,6581949,狮子座
20454,0,6411949,金牛座
20457,1,6081949,天蝎座
20465,0,6411949,狮子座
20477,0,6081949,金牛座
20479,0,6411949,天秤座
20482,0,6581949,处女座
20483,1,6081949,巨蟹座
20484,0,6081949,射手座
20485,1,6411949,双鱼座
20486,0,6411949,双子座
20488,0,6081949,双鱼座
20490,0,6081949,双子座
20505,1,6081949,双子座
20514,0,6301949,双鱼座
20516,1,6411949,射手座
20525,1,6301949,射手座
20528,1,6581949,天蝎座
20547,0,6301949,射手座
20548,1,6412149,摩羯座
20549,0,6301949,天秤座
20551,1,6081949,白羊座
20555,1,6412149,天秤座
20557,1,6411949,天秤座
20558,0,6481949,金牛座
20561,1,6081949,天蝎座
20562,1,6581949,金牛座
20564,1,6281949,狮子座
20571,1,6481949,摩羯座
20578,0,6281949,狮子座
20581,0,6281949,天秤座
20585,0,6411949,天秤座
20595,0,6481949,狮子座
20597,0,6411949,天秤座
20601,1,6411949,射手座
20606,1,6281949,天蝎座
20611,1,6581949,水瓶座
20612,1,6301949,金牛座
20616,1,6281949,双子座
20623,1,6081949,射手座
20626,0,6281949,巨蟹座
20629,1,6281949,双鱼座
20633,0,6301949,天蝎座
20636,1,6411949,射手座
20653,1,6412149,天蝎座
20657,1,6411949,天秤座
20659,0,6281949,巨蟹座
20660,0,6581949,天秤座
20661,1,6281949,双鱼座
20677,0,6411949,巨蟹座
20683,0,6081949,双子座
20688,0,6581949,天蝎座
20692,0,6481949,狮子座
20694,1,6412149,天秤座
20698,1,6581949,双鱼座
20703,1,6411949,摩羯座
20705,1,6412149,摩羯座
20719,1,6412149,射手座
20732,0,6281949,狮子座
20735,1,6301949,天蝎座
20739,1,6081949,巨蟹座
20744,1,6411949,双鱼座
20745,1,6412149,双鱼座
20749,1,6411949,天蝎座
20752,1,6281949,狮子座
20768,0,6081949,天秤座
20769,0,6481949,狮子座
20770,0,6581949,双鱼座
20775,0,6481949,双子座
20778,0,6411949,双鱼座
20781,1,6412149,摩羯座
20783,0,6281949,狮子座
20801,0,6081949,水瓶座
20802,1,6411949,双子座
20803,0,6412149,摩羯座
20808,0,6481949,狮子座
20810,0,6412149,双鱼座
20811,0,6281949,巨蟹座
20816,1,6411949,天蝎座
20829,1,6281949,金牛座
20831,0,6411949,天秤座
20832,0,6281949,金牛座
20834,0,6481949,白羊座
20841,0,6281949,金牛座
20844,0,6581949,巨蟹座
20846,1,6411949,摩羯座
20850,0,6281949,天蝎座
20853,1,6581949,射手座
20871,1,6411949,摩羯座
20884,1,6412149,射手座
20899,1,6481949,天蝎座
20900,1,6411949,金牛座
20902,0,6411949,处女座
20909,1,6281949,天秤座
20919,1,6481949,水瓶座
20924,1,6081949,天蝎座
20925,0,6412149,天蝎座
20942,0,6281949,天蝎座
20953,0,6301949,双子座
20965,0,6081949,双鱼座
20970,1,6281949,处女座
20973,0,6412149,射手座
20982,0,6081949,狮子座
20983,1,6281949,天秤座
20999,1,6412149,天秤座
21001,0,6301949,金牛座
21005,1,6281949,水瓶座
21025,1,6411949,射手座
21030,0,6411949,处女座
21032,1,6081949,水瓶座
21033,0,6411949,狮子座
21041,1,6081949,射手座
21044,0,6412149,处女座
21053,1,6281949,白羊座
21055,1,6411949,白羊座
21056,0,6281949,摩羯座
21062,0,6281949,水瓶座
21064,0,6081949,双子座
21070,0,6411949,金牛座
21073,1,6411949,天秤座
21077,1,6281949,双鱼座
21080,1,6281949,双鱼座
21082,0,6581949,射手座
21083,1,6481949,摩羯座
21088,0,6412149,水瓶座
21090,0,6581949,金牛座
21092,1,6301949,射手座
21093,1,6281949,白羊座
21094,1,6281949,天秤座
21095,0,6281949,狮子座
21098,1,6281949,处女座
21102,1,6281949,射手座
21104,1,6281949,射手座
21108,1,6081949,天秤座
21110,0,6411949,狮子座
21117,1,6281949,天蝎座
21122,1,6581949,金牛座
21123,0,6081949,处女座
21127,1,6412149,射手座
21130,1,6301949,双鱼座
21135,1,6412149,射手座
21141,0,6281949,巨蟹座
21143,0,6411949,处女座
21150,0,6081949,处女座
21152,1,6301949,巨蟹座
21161,1,6081949,双子座
21167,1,6411949,摩羯座
21171,1,6412149,摩羯座
21174,1,6281949,金牛座
21179,1,6411949,双鱼座
21183,1,6081949,狮子座
21185,1,6411949,摩羯座
21191,1,6081949,巨蟹座
21192,1,6411949,狮子座
21193,1,6281949,天秤座
21194,0,6281949,双子座
21195,1,6481949,狮子座
21196,1,6081949,摩羯座
21200,1,6081949,白羊座
21205,1,6301949,双子座
21208,1,6481949,巨蟹座
21210,1,6411949,巨蟹座
21213,0,6301949,双鱼座
21220,0,6412149,双子座
21224,1,6481949,巨蟹座
21233,0,6412149,天秤座
21242,1,6301949,双子座
21246,0,6281949,天秤座
21253,0,6581949,双鱼座
21255,1,6581949,巨蟹座
21263,0,6281949,巨蟹座
21264,1,6411949,摩羯座
21266,0,6301949,摩羯座
21274,1,6412149,狮子座
21275,0,6581949,水瓶座
21277,0,6281949,射手座
21285,1,6281949,双子座
21294,1,6281949,巨蟹座
21297,0,6581949,白羊座
21299,0,6481949,天秤座
21306,0,6481949,处女座
21312,0,6081949,射手座
21324,0,6411949,射手座
21330,1,6281949,天秤座
21335,0,6481949,天蝎座
21337,0,6281949,天秤座
21341,1,6412149,双鱼座
21346,0,6411949,天蝎座
21349,0,6081949,天秤座
21351,0,6412149,射手座
21353,0,6081949,狮子座
21362,1,6081949,双子座
21365,1,6412149,天秤座
21367,0,6081949,巨蟹座
21371,0,6281949,巨蟹座
21374,1,6412149,巨蟹座
21377,1,6581949,处女座
21389,1,6481949,摩羯座
21394,1,6281949,巨蟹座
21396,1,6411949,双鱼座
21397,1,6081949,摩羯座
21398,1,6081949,双子座
21401,0,6301949,天秤座
21433,1,6301949,白羊座
21436,1,6411949,天蝎座
21451,1,6281949,巨蟹座
21455,1,6412149,金牛座
21457,1,6412149,双鱼座
21460,1,6411949,水瓶座
21464,1,6581949,巨蟹座
21465,0,6281949,狮子座
21468,1,6281949,双鱼座
21472,0,6412149,处女座
21480,1,6412149,狮子座
21481,0,6281949,狮子座
21482,0,6301949,狮子座
21483,1,6411949,水瓶座
21491,1,6281949,狮子座
21492,1,6081949,射手座
21496,0,6481949,双子座
21503,0,6411949,天蝎座
21508,1,6412149,双子座
21510,0,6412149,处女座
21516,0,6301949,金牛座
21517,1,6301949,处女座
21518,0,6301949,白羊座
21520,0,6411949,金牛座
21528,0,6301949,狮子座
21534,1,6081949,白羊座
21544,0,6411949,天秤座
21562,0,6411949,金牛座
21568,0,6481949,狮子座
21571,0,6411949,狮子座
21573,0,6081949,天蝎座
21576,0,6412149,双鱼座
21588,1,6301949,水瓶座
21590,0,6081949,摩羯座
21591,1,6281949,天秤座
21610,0,6411949,射手座
21623,0,6481949,金牛座
21631,1,6412149,处女座
21635,0,6411949,水瓶座
21653,0,6281949,狮子座
21654,1,6481949,水瓶座
21657,1,6081949,射手座
21658,0,6411949,处女座
21660,0,6301949,双子座
21672,0,6411949,双鱼座
21676,0,6411949,天秤座
21677,1,6301949,巨蟹座
21686,1,6581949,巨蟹座
21690,1,6301949,巨蟹座
21692,1,6411949,水瓶座
21699,1,6281949,摩羯座
21703,1,6411949,狮子座
21708,0,6411949,狮子座
21721,1,6411949,巨蟹座
21724,1,6412149,天蝎座
21733,1,6081949,狮子座
21734,1,6411949,天秤座
21748,1,6412149,摩羯座
21763,0,6281949,水瓶座
21765,1,6581949,摩羯座
21767,1,6481949,天秤座
21768,0,6081949,天秤座
21769,0,6411949,双鱼座
21771,0,6481949,双鱼座
21778,0,6481949,天蝎座
21780,1,6281949,天蝎座
21781,0,6281949,双子座
21786,1,6412149,水瓶座
21789,0,6081949,天秤座
21792,1,6281949,射手座
21794,0,6411949,双鱼座
21798,0,6081949,双子座
21806,0,6411949,狮子座
21807,1,6081949,水瓶座
21812,1,6412149,处女座
21816,0,6481949,金牛座
21819,0,6081949,摩羯座
21820,1,6411949,射手座
21822,0,6412149,双子座
21824,1,6301949,天秤座
21827,0,6481949,处女座
21829,0,6411949,双鱼座
21834,0,6411949,狮子座
21844,0,6412149,双鱼座
21849,0,6081949,金牛座
21850,0,6081949,处女座
21852,0,6411949,巨蟹座
21854,1,6411949,处女座
21855,1,6081949,天蝎座
21856,1,6412149,双子座
21858,0,6412149,巨蟹座
21865,1,6412149,摩羯座
21868,0,6281949,摩羯座
21873,0,6411949,处女座
21876,0,6081949,金牛座
21877,0,6081949,天秤座
21886,0,6412149,水瓶座
21889,0,6411949,天蝎座
21891,0,6081949,金牛座
21893,0,6081949,双鱼座
21896,1,6481949,白羊座
21902,0,6281949,水瓶座
21903,0,6412149,狮子座
21904,0,6581949,处女座
21907,1,6081949,射手座
21916,0,6081949,巨蟹座
21926,1,6281949,双鱼座
21930,0,6081949,巨蟹座
21934,1,6081949,金牛座
21935,0,6281949,射手座
21946,0,6281949,天蝎座
21953,1,6281949,狮子座
21955,0,6281949,天秤座
21960,1,6412149,处女座
21966,0,6301949,双子座
21972,0,6081949,摩羯座
21975,0,6412149,金牛座
21985,1,6081949,双子座
21989,1,6301949,双子座
